t`s`float	v(vss)`V`float	v(vdd!)`V`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float
1.24116e-07	0.00128863	2.50258	2.5	2.4959	0
1.24133e-07	0.00356923	2.50714	2.5	2.49721	0
1.24157e-07	0.00600711	2.51201	2.5	2.49935	0
1.24192e-07	0.0083491	2.5167	2.5	2.5028	0
1.24234e-07	0.00926679	2.51853	2.5	2.50643	0
1.2429e-07	0.00816738	2.51633	2.5	2.50943	0
1.24369e-07	0.00423444	2.50847	2.5	2.50956	0
1.24487e-07	-0.00162549	2.49675	2.5	2.50397	0
1.24632e-07	-0.00382086	2.49236	2.5	2.4968	0
1.24814e-07	-0.000670448	2.49866	2.5	2.49584	0
1.25011e-07	0.00189133	2.50378	2.5	2.50035	0
1.25284e-07	0.000167176	2.50033	2.5	2.50163	0
1.25666e-07	-0.000952837	2.49809	2.5	2.4986	0
1.26e-07	0.000633083	2.50127	2.5	2.49989	4.41163e-13
1.26038e-07	0.00269852	2.5054	2.5	2.50141	0.3125
1.26056e-07	0.00345186	2.5069	2.5	2.50216	0.469775
1.26117e-07	0.00182364	2.50365	2.5	2.50294	0.973053
1.26153e-07	-0.00192415	2.49615	2.5	2.50146	1.278
1.26181e-07	-0.00542965	2.48914	2.5	2.49913	1.51122
1.26209e-07	-0.00948915	2.48102	2.5	2.49575	1.74444
1.26225e-07	-0.0107308	2.47854	2.5	2.49389	1.87734
1.26241e-07	-0.0115671	2.47687	2.5	2.49192	2.01025
1.26256e-07	-0.0116192	2.47676	2.5	2.49052	2.13089
1.2627e-07	-0.011115	2.47777	2.5	2.48932	2.25153
1.26285e-07	-0.010083	2.47983	2.5	2.48855	2.37577
1.263e-07	-0.00850753	2.48299	2.5	2.48817	2.5
1.26312e-07	-0.00778924	2.48442	2.5	2.48803	2.5
1.26318e-07	-0.00732027	2.48536	2.5	2.48799	2.5
1.26339e-07	-0.00519693	2.48961	2.5	2.48838	2.5
1.26359e-07	-0.00261024	2.49478	2.5	2.48943	2.5
1.26373e-07	-0.00112079	2.49776	2.5	2.49034	2.5
1.26386e-07	0.000208007	2.50042	2.5	2.49142	2.5
1.26415e-07	0.00234739	2.50469	2.5	2.49396	2.5
1.2644e-07	0.00387326	2.50775	2.5	2.49627	2.5
1.26471e-07	0.00534151	2.51068	2.5	2.49912	2.5
1.26515e-07	0.00651396	2.51303	2.5	2.50279	2.5
1.26547e-07	0.00684929	2.5137	2.5	2.50498	2.5
1.26603e-07	0.00613906	2.51228	2.5	2.50752	2.5
1.26632e-07	0.00525775	2.51052	2.5	2.50804	2.5
1.26662e-07	0.00402623	2.50805	2.5	2.50802	2.5
1.26709e-07	0.00163472	2.50327	2.5	2.50685	2.5
1.26753e-07	-0.00042767	2.49914	2.5	2.50488	2.5
1.26802e-07	-0.00202531	2.49595	2.5	2.50239	2.5
1.26861e-07	-0.00309555	2.49381	2.5	2.49959	2.5
1.26928e-07	-0.00320324	2.49359	2.5	2.49728	2.5
1.27009e-07	-0.00212399	2.49575	2.5	2.49632	2.5
1.27095e-07	-0.000800702	2.4984	2.5	2.4969	2.5
1.27198e-07	-0.00130003	2.4974	2.5	2.49733	2.5
1.27251e-07	-0.00268151	2.49464	2.5	2.4965	2.5
1.27305e-07	-0.00482545	2.49035	2.5	2.49496	2.5
1.27393e-07	-0.018282	2.46344	2.5	2.48679	2.5
1.27445e-07	-0.033448	2.4331	2.5	2.47049	2.5
1.27496e-07	-0.0540339	2.39193	2.5	2.44573	2.5
1.27569e-07	-0.127321	2.24536	2.5	2.30297	2.5
1.27605e-07	-0.130703	2.23859	2.5	2.14118	2.5
1.2764e-07	-0.113112	2.27378	2.5	1.91893	2.5
1.27709e-07	0.0433529	2.58671	2.5	1.36277	2.5
1.27759e-07	0.152335	2.80467	2.5	0.960809	2.5
1.27812e-07	0.20332	2.90664	2.5	0.613117	2.5
1.27874e-07	0.163798	2.8276	2.5	0.321589	2.5
1.2789e-07	0.137863	2.77573	2.5	0.269406	2.5
1.27906e-07	0.110347	2.72069	2.5	0.221166	2.5
1.27957e-07	0.0143364	2.52867	2.5	0.110078	2.5
1.28046e-07	-0.101522	2.29696	2.5	0.02663	2.5
1.28114e-07	-0.106986	2.28603	2.5	0.0167135	2.5
1.28201e-07	-0.0266905	2.44662	2.5	0.021071	2.5
1.28297e-07	0.061966	2.62393	2.5	0.020376	2.5
1.28378e-07	0.0708907	2.64178	2.5	0.0113602	2.5
1.28466e-07	0.0192317	2.53846	2.5	0.000619722	2.5
1.28583e-07	-0.045628	2.40874	2.5	-0.00342405	2.5
1.28672e-07	-0.041924	2.41615	2.5	0.00153984	2.5
1.2878e-07	0.00544853	2.5109	2.5	0.00711847	2.5
1.288e-07	0.0148262	2.52965	2.5	0.00741774	2.5
1.28808e-07	0.0172172	2.53443	2.5	0.00729404	2.43332
1.28813e-07	0.0187527	2.53751	2.5	0.00720988	2.39011
1.28829e-07	0.0230912	2.54618	2.5	0.00688598	2.25478
1.28865e-07	0.027718	2.55544	2.5	0.00563566	1.95465
1.28908e-07	0.0239283	2.54786	2.5	0.00344997	1.59928
1.28931e-07	0.0187193	2.53744	2.5	0.00222663	1.40746
1.28954e-07	0.0112923	2.52258	2.5	0.000972794	1.21563
1.2898e-07	0.00288723	2.50577	2.5	-0.000108563	1.00003
1.29006e-07	-0.00645617	2.48709	2.5	-0.000966308	0.784426
1.29022e-07	-0.0113557	2.47729	2.5	-0.00125438	0.646448
1.29039e-07	-0.0158772	2.46825	2.5	-0.0013813	0.50847
1.29052e-07	-0.0182766	2.46345	2.5	-0.00132304	0.40266
1.29064e-07	-0.0200036	2.45999	2.5	-0.00114429	0.29685
1.29085e-07	-0.0206425	2.45871	2.5	-0.000582324	0.12165
1.291e-07	-0.0197747	2.46045	2.5	-6.73524e-05	0
1.29111e-07	-0.0170283	2.46594	2.5	0.000545562	0
1.29116e-07	-0.0157561	2.46849	2.5	0.00082182	0
1.29131e-07	-0.011604	2.47679	2.5	0.00161335	0
1.29154e-07	-0.00488728	2.49023	2.5	0.00260081	0
1.29189e-07	0.00465643	2.50931	2.5	0.00351382	0
1.29232e-07	0.0133494	2.5267	2.5	0.00373624	0
1.29288e-07	0.017553	2.53511	2.5	0.00290244	0
1.2937e-07	0.0104428	2.52089	2.5	0.00086266	0
1.29488e-07	-0.00686713	2.48627	2.5	-0.000623917	0
1.29614e-07	-0.0103199	2.47936	2.5	0.000531881	0
1.29761e-07	0.0030526	2.50611	2.5	0.00200955	0
1.29941e-07	0.00721755	2.51444	2.5	0.000885945	0
1.30114e-07	-0.00372301	2.49255	2.5	-0.000302145	0
1.30372e-07	-0.00268952	2.49462	2.5	0.000780851	0
1.3057e-07	0.00494249	2.50989	2.5	0.000877663	0
1.30913e-07	-0.00211221	2.49578	2.5	-0.000316835	0
1.31e-07	-0.00383047	2.49234	2.5	-8.68256e-05	4.41163e-13
1.31035e-07	-0.000467913	2.49906	2.5	0.00041244	0.288415
1.31045e-07	0.000508742	2.50102	2.5	0.000547877	0.37828
1.3108e-07	0.00241493	2.50483	2.5	0.000697182	0.665846
1.311e-07	0.00233351	2.50467	2.5	0.000588565	0.835107
1.31121e-07	0.00136034	2.50272	2.5	0.000334337	1.00437
1.3114e-07	-0.000512477	2.49898	2.5	2.3227e-05	1.16978
1.3116e-07	-0.00327648	2.49345	2.5	-0.000375729	1.33519
1.31188e-07	-0.00744504	2.48511	2.5	-0.000827029	1.5656
1.31216e-07	-0.0123847	2.47523	2.5	-0.00124282	1.79601
1.3123e-07	-0.0139067	2.47219	2.5	-0.00125725	1.91539
1.31244e-07	-0.0150841	2.46983	2.5	-0.00118518	2.03477
1.31258e-07	-0.0154703	2.46906	2.5	-0.00102059	2.15193
1.31272e-07	-0.0152385	2.46952	2.5	-0.000766276	2.26909
1.31286e-07	-0.0142442	2.47151	2.5	-0.000453833	2.38455
1.313e-07	-0.0125433	2.47491	2.5	-7.13816e-05	2.5
1.31312e-07	-0.0118303	2.47634	2.5	7.74562e-05	2.5
1.31318e-07	-0.0113709	2.47726	2.5	0.000162729	2.5
1.31338e-07	-0.00923685	2.48153	2.5	0.000488077	2.5
1.31356e-07	-0.00620622	2.48759	2.5	0.000882592	2.5
1.31374e-07	-0.00232581	2.49535	2.5	0.00133345	2.5
1.31396e-07	0.00363632	2.50727	2.5	0.00192593	2.5
1.31418e-07	0.00952889	2.51906	2.5	0.00236254	2.5
1.31445e-07	0.0153666	2.53073	2.5	0.00254356	2.5
1.31479e-07	0.0195042	2.53901	2.5	0.00219055	2.5
1.31514e-07	0.0194363	2.53887	2.5	0.00136799	2.5
1.31557e-07	0.0145	2.529	2.5	0.000109791	2.5
1.31628e-07	0.000927474	2.50185	2.5	-0.00147196	2.5
1.31657e-07	-0.00447045	2.49106	2.5	-0.00176821	2.5
1.31685e-07	-0.00984386	2.48031	2.5	-0.00187114	2.5
1.31727e-07	-0.0149896	2.47002	2.5	-0.00156285	2.5
1.31785e-07	-0.0165996	2.4668	2.5	-0.000690409	2.5
1.31825e-07	-0.0197357	2.46053	2.5	-0.00153139	2.5
1.3189e-07	-0.0311614	2.43768	2.5	-0.00686819	2.5
1.31944e-07	-0.0601129	2.37977	2.5	-0.00731476	2.5
1.32004e-07	-0.171436	2.15713	2.5	0.042014	2.5
1.32069e-07	-0.294127	1.91175	2.5	0.296031	2.5
1.32123e-07	-0.287754	1.92449	2.5	0.689417	2.5
1.32176e-07	-0.161629	2.17674	2.5	1.14647	2.5
1.32246e-07	0.0585591	2.61712	2.5	1.76604	2.5
1.32295e-07	0.19361	2.88722	2.5	2.16954	2.5
1.32363e-07	0.310075	3.12015	2.5	2.61235	2.5
1.32432e-07	0.326694	3.15339	2.5	2.88142	2.5
1.32512e-07	0.23643	2.97286	2.5	2.95956	2.5
1.32591e-07	0.0821128	2.66423	2.5	2.84657	2.5
1.32609e-07	0.0447664	2.58953	2.5	2.8016	2.5
1.32635e-07	-0.00598229	2.48804	2.5	2.73549	2.5
1.32699e-07	-0.103404	2.29319	2.5	2.56901	2.5
1.32775e-07	-0.147381	2.20524	2.5	2.41802	2.5
1.32883e-07	-0.0985454	2.30291	2.5	2.33474	2.5
1.32992e-07	-0.000561598	2.49888	2.5	2.37862	2.5
1.33093e-07	0.0527914	2.60558	2.5	2.46643	2.5
1.3319e-07	0.0531862	2.60637	2.5	2.5296	2.5
1.33311e-07	0.0168925	2.53379	2.5	2.54319	2.5
1.33452e-07	-0.0183375	2.46333	2.5	2.50532	2.5
1.33576e-07	-0.0202885	2.45942	2.5	2.47658	2.5
1.33732e-07	-0.00150411	2.49699	2.5	2.47816	2.5
1.338e-07	0.0057974	2.51159	2.5	2.48846	2.5
1.33827e-07	0.00595641	2.51191	2.5	2.49184	2.27493
1.33837e-07	0.00606122	2.51212	2.5	2.49302	2.19531
1.33867e-07	0.00599974	2.512	2.5	2.49626	1.94054
1.33915e-07	0.00390522	2.50781	2.5	2.49919	1.5413
1.33937e-07	0.00227553	2.50455	2.5	2.49957	1.35423
1.3396e-07	0.00023216	2.50046	2.5	2.49932	1.16717
1.33977e-07	-0.00128987	2.49742	2.5	2.49877	1.02612
1.33994e-07	-0.00288709	2.49423	2.5	2.4979	0.885074
1.34008e-07	-0.0039872	2.49203	2.5	2.49708	0.767102
1.34022e-07	-0.00496679	2.49007	2.5	2.49613	0.64913
1.34035e-07	-0.00555322	2.48889	2.5	2.49532	0.542396
1.34048e-07	-0.0059189	2.48816	2.5	2.49452	0.435663
1.34057e-07	-0.00592817	2.48814	2.5	2.49405	0.361072
1.34066e-07	-0.00576995	2.48846	2.5	2.49364	0.286481
1.34082e-07	-0.00509864	2.4898	2.5	2.49312	0.145801
1.341e-07	-0.00402716	2.49195	2.5	2.49292	0
1.3411e-07	-0.00229009	2.49542	2.5	2.49337	0
1.34115e-07	-0.00143776	2.49712	2.5	2.49361	0
1.34131e-07	0.000887495	2.50178	2.5	2.49457	0
1.34154e-07	0.00357613	2.50715	2.5	2.49639	0
1.34189e-07	0.00646728	2.51293	2.5	2.49963	0
1.3423e-07	0.00822937	2.51646	2.5	2.50348	0
1.34284e-07	0.0082549	2.51651	2.5	2.50728	0
1.3436e-07	0.005532	2.51106	2.5	2.50913	0
1.34477e-07	-0.00013838	2.49972	2.5	2.50554	0
1.34618e-07	-0.00352957	2.49294	2.5	2.49846	0
1.34802e-07	-0.00144384	2.49711	2.5	2.49569	0
1.35003e-07	0.00162375	2.50325	2.5	2.4996	0
1.35279e-07	0.000537481	2.50108	2.5	2.50183	0
1.35637e-07	-0.00104382	2.49791	2.5	2.49894	0
1.36e-07	0.000490751	2.50098	2.5	2.49961	4.41163e-13
1.36037e-07	0.00261372	2.50523	2.5	2.50117	0.3125
1.36057e-07	0.00342607	2.50685	2.5	2.50197	0.475952
1.3612e-07	0.00191683	2.50383	2.5	2.5029	0.998997
1.36156e-07	-0.00156171	2.49688	2.5	2.5016	1.30199
1.36185e-07	-0.00492841	2.49014	2.5	2.49939	1.5441
1.36214e-07	-0.00881663	2.48237	2.5	2.49613	1.78621
1.3623e-07	-0.00993699	2.48013	2.5	2.49446	1.91269
1.36245e-07	-0.0107365	2.47853	2.5	2.4927	2.03917
1.3626e-07	-0.0110591	2.47788	2.5	2.49119	2.16759
1.36276e-07	-0.0109425	2.47812	2.5	2.48984	2.29601
1.363e-07	-0.00978109	2.48044	2.5	2.48841	2.5
1.36313e-07	-0.00978621	2.48043	2.5	2.48775	2.5
1.36319e-07	-0.00972744	2.48055	2.5	2.48746	2.5
1.36338e-07	-0.00893366	2.48213	2.5	2.48685	2.5
1.36355e-07	-0.00757008	2.48486	2.5	2.48678	2.5
1.36364e-07	-0.00663764	2.48672	2.5	2.48693	2.5
1.36373e-07	-0.00555505	2.48889	2.5	2.48723	2.5
1.36387e-07	-0.00349435	2.49301	2.5	2.48804	2.5
1.36409e-07	-0.000288496	2.49942	2.5	2.48988	2.5
1.36434e-07	0.00325316	2.50651	2.5	2.49272	2.5
1.36448e-07	0.0050549	2.51011	2.5	2.49457	2.5
1.36462e-07	0.00668519	2.51337	2.5	2.49658	2.5
1.36498e-07	0.00942121	2.51884	2.5	2.50147	2.5
1.36526e-07	0.010486	2.52097	2.5	2.5051	2.5
1.36565e-07	0.0105679	2.52114	2.5	2.50892	2.5
1.36651e-07	0.0071331	2.51427	2.5	2.51244	2.5
1.3674e-07	0.00148595	2.50297	2.5	2.5096	2.5
1.36855e-07	-0.00352886	2.49294	2.5	2.50199	2.5
1.36984e-07	-0.00379396	2.49241	2.5	2.49607	2.5
1.37182e-07	0.000402921	2.50081	2.5	2.49708	2.5
1.37482e-07	0.00177445	2.50355	2.5	2.50252	2.5
1.37772e-07	-0.00105302	2.49789	2.5	2.50038	2.5
1.38316e-07	9.63739e-05	2.50019	2.5	2.4987	2.5
1.38725e-07	0.000668028	2.50134	2.5	2.50121	2.5
1.388e-07	0.00014721	2.50029	2.5	2.50095	2.5
1.3883e-07	-0.00135376	2.49729	2.5	2.50001	2.24859
1.3884e-07	-0.00179379	2.49641	2.5	2.4997	2.16469
1.38872e-07	-0.003011	2.49398	2.5	2.49852	1.89621
1.38918e-07	-0.00486648	2.49027	2.5	2.49639	1.51772
1.3894e-07	-0.005831	2.48834	2.5	2.49515	1.3307
1.38963e-07	-0.00682705	2.48635	2.5	2.49378	1.14367
1.38987e-07	-0.0075931	2.48481	2.5	2.49238	0.941634
1.39011e-07	-0.0081537	2.48369	2.5	2.49097	0.739598
1.3903e-07	-0.00820247	2.4836	2.5	2.49011	0.585628
1.39048e-07	-0.00799921	2.484	2.5	2.48937	0.431658
1.39061e-07	-0.00747403	2.48505	2.5	2.48909	0.324183
1.39074e-07	-0.006705	2.48659	2.5	2.48897	0.216708
1.39097e-07	-0.00471788	2.49056	2.5	2.48934	0.028053
1.391e-07	-0.00439158	2.49122	2.5	2.48945	0
1.39105e-07	-0.00327347	2.49345	2.5	2.48985	0
1.39108e-07	-0.00268655	2.49463	2.5	2.49006	0
1.39116e-07	-0.00122236	2.49756	2.5	2.49071	0
1.39133e-07	0.00156741	2.50313	2.5	2.49239	0
1.39156e-07	0.00475999	2.50952	2.5	2.49518	0
1.39192e-07	0.00815697	2.51631	2.5	2.4998	0
1.39234e-07	0.0101225	2.52025	2.5	2.505	0
1.3929e-07	0.00987776	2.51976	2.5	2.50992	0
1.39369e-07	0.00613404	2.51227	2.5	2.51194	0
1.39482e-07	-0.000482416	2.49904	2.5	2.50724	0
1.3962e-07	-0.00432607	2.49135	2.5	2.49867	0
1.39797e-07	-0.00181484	2.49637	2.5	2.49531	0
1.39994e-07	0.00187018	2.50374	2.5	2.49973	0
1.40261e-07	0.000732659	2.50147	2.5	2.50241	0
1.40596e-07	-0.00125854	2.49748	2.5	2.49901	0
1.41e-07	0.000562379	2.50112	2.5	2.49953	4.41163e-13
1.41038e-07	0.00257416	2.50515	2.5	2.50107	0.3125
1.41058e-07	0.00336744	2.50673	2.5	2.5019	0.484075
1.41124e-07	0.00179161	2.50358	2.5	2.50284	1.03311
1.4116e-07	-0.00158173	2.49684	2.5	2.50155	1.33386
1.41189e-07	-0.00451364	2.49097	2.5	2.49958	1.57225
1.41217e-07	-0.00767366	2.48465	2.5	2.49675	1.81064
1.41232e-07	-0.00852396	2.48295	2.5	2.49536	1.93434
1.41247e-07	-0.00907345	2.48185	2.5	2.49391	2.05803
1.41263e-07	-0.00916817	2.48166	2.5	2.49268	2.18767
1.41278e-07	-0.00882354	2.48235	2.5	2.49163	2.31732
1.413e-07	-0.00748305	2.48503	2.5	2.49078	2.5
1.41312e-07	-0.00719859	2.4856	2.5	2.49043	2.5
1.41318e-07	-0.00698851	2.48602	2.5	2.49029	2.5
1.41337e-07	-0.00574194	2.48852	2.5	2.49019	2.5
1.41357e-07	-0.00374151	2.49252	2.5	2.49066	2.5
1.4137e-07	-0.00256867	2.49486	2.5	2.49117	2.5
1.41383e-07	-0.00145903	2.49708	2.5	2.49183	2.5
1.41417e-07	0.000605929	2.50121	2.5	2.49381	2.5
1.41442e-07	0.00193064	2.50386	2.5	2.49547	2.5
1.41473e-07	0.00342526	2.50685	2.5	2.49778	2.5
1.41516e-07	0.00479585	2.50959	2.5	2.50081	2.5
1.41548e-07	0.00544283	2.51089	2.5	2.50284	2.5
1.41604e-07	0.00538134	2.51076	2.5	2.50549	2.5
1.41633e-07	0.00482885	2.50966	2.5	2.50623	2.5
1.41663e-07	0.00391916	2.50784	2.5	2.50653	2.5
1.4171e-07	0.00192678	2.50385	2.5	2.50592	2.5
1.41754e-07	0.000135853	2.50027	2.5	2.5045	2.5
1.41803e-07	-0.00132329	2.49735	2.5	2.50253	2.5
1.41861e-07	-0.00242949	2.49514	2.5	2.50015	2.5
1.41929e-07	-0.00275714	2.49449	2.5	2.49803	2.5
1.42009e-07	-0.0020189	2.49596	2.5	2.49692	2.5
1.42095e-07	-0.000971662	2.49806	2.5	2.49715	2.5
1.42199e-07	-0.00156738	2.49687	2.5	2.49719	2.5
1.42252e-07	-0.00292336	2.49415	2.5	2.49625	2.5
1.42305e-07	-0.00499103	2.49002	2.5	2.49468	2.5
1.42394e-07	-0.0183137	2.46337	2.5	2.48657	2.5
1.42445e-07	-0.0334491	2.4331	2.5	2.47031	2.5
1.42496e-07	-0.0540366	2.39193	2.5	2.44558	2.5
1.4257e-07	-0.127371	2.24526	2.5	2.30279	2.5
1.42605e-07	-0.130686	2.23863	2.5	2.14094	2.5
1.42641e-07	-0.112965	2.27407	2.5	1.91861	2.5
1.42709e-07	0.0440163	2.58803	2.5	1.3624	2.5
1.42759e-07	0.153098	2.8062	2.5	0.960551	2.5
1.42812e-07	0.203729	2.90746	2.5	0.612793	2.5
1.42874e-07	0.163508	2.82702	2.5	0.321619	2.5
1.4289e-07	0.137365	2.77473	2.5	0.269382	2.5
1.42906e-07	0.109703	2.71941	2.5	0.221175	2.5
1.42958e-07	0.0134552	2.52691	2.5	0.110147	2.5
1.43046e-07	-0.1018	2.2964	2.5	0.0274382	2.5
1.43114e-07	-0.107017	2.28597	2.5	0.017065	2.5
1.43201e-07	-0.0263039	2.44739	2.5	0.0212543	2.5
1.43296e-07	0.0623479	2.6247	2.5	0.020455	2.5
1.43377e-07	0.0709509	2.6419	2.5	0.011378	2.5
1.43465e-07	0.0189824	2.53796	2.5	0.000600915	2.5
1.43581e-07	-0.0458307	2.40834	2.5	-0.00342861	2.5
1.43671e-07	-0.0419463	2.41611	2.5	0.00155673	2.5
1.43778e-07	0.00559816	2.5112	2.5	0.00714937	2.5
1.438e-07	0.0157686	2.53154	2.5	0.00745563	2.5
1.43809e-07	0.0183012	2.5366	2.5	0.00730524	2.42729
1.43814e-07	0.019854	2.53971	2.5	0.00720757	2.38218
1.43831e-07	0.024202	2.5484	2.5	0.00682893	2.23912
1.43877e-07	0.0279959	2.55599	2.5	0.00507605	1.8613
1.43925e-07	0.0206036	2.54121	2.5	0.00251376	1.45688
1.43949e-07	0.0140783	2.52816	2.5	0.0013163	1.25759
1.43973e-07	0.00564985	2.5113	2.5	0.000161873	1.05831
1.4399e-07	-2.236e-06	2.5	2.5	-0.000440539	0.917652
1.44007e-07	-0.00584995	2.4883	2.5	-0.000924239	0.776998
1.44023e-07	-0.0105588	2.47888	2.5	-0.00119807	0.643904
1.44039e-07	-0.0147974	2.47041	2.5	-0.00131772	0.510811
1.44051e-07	-0.0172313	2.46554	2.5	-0.00127201	0.404746
1.44064e-07	-0.0190205	2.46196	2.5	-0.0011109	0.29868
1.44083e-07	-0.0199374	2.46013	2.5	-0.000673537	0.14576
1.441e-07	-0.0193461	2.46131	2.5	-0.000118239	0
1.44111e-07	-0.0170095	2.46598	2.5	0.000434434	0
1.44116e-07	-0.0158373	2.46833	2.5	0.000703967	0
1.44132e-07	-0.0119268	2.47615	2.5	0.00148396	0
1.44155e-07	-0.00590589	2.48819	2.5	0.00240047	0
1.4419e-07	0.00295114	2.5059	2.5	0.00328797	0
1.44232e-07	0.0112645	2.52253	2.5	0.00356294	0
1.44289e-07	0.0158749	2.53175	2.5	0.00287009	0
1.44372e-07	0.0100794	2.52016	2.5	0.000993668	0
1.44491e-07	-0.00586081	2.48828	2.5	-0.000472416	0
1.44621e-07	-0.00945929	2.48108	2.5	0.000545368	0
1.44771e-07	0.00289479	2.50579	2.5	0.00190532	0
1.44955e-07	0.00647719	2.51295	2.5	0.000826883	0
1.45134e-07	-0.00377847	2.49244	2.5	-0.000240965	0
1.45403e-07	-0.00189974	2.4962	2.5	0.000811976	0
1.45609e-07	0.00466531	2.50933	2.5	0.000760746	0
1.46e-07	-0.0027987	2.4944	2.5	-0.000303701	4.41163e-13
1.46033e-07	-0.000813713	2.49837	2.5	0.000101068	0.274447
1.46053e-07	0.000234643	2.50047	2.5	0.000297069	0.442529
1.46118e-07	-8.29626e-06	2.49998	2.5	0.000220513	0.980392
1.46154e-07	-0.00294018	2.49412	2.5	-0.00020684	1.28441
1.46182e-07	-0.00606483	2.48787	2.5	-0.000543465	1.51831
1.4621e-07	-0.00994518	2.48011	2.5	-0.00088691	1.75221
1.46226e-07	-0.011343	2.47731	2.5	-0.000919067	1.88554
1.46242e-07	-0.0124753	2.47505	2.5	-0.000879506	2.01887
1.46257e-07	-0.013009	2.47398	2.5	-0.000784084	2.13896
1.46271e-07	-0.0131665	2.47367	2.5	-0.000631475	2.25904
1.46284e-07	-0.0128284	2.47434	2.5	-0.000454986	2.36587
1.46297e-07	-0.0120927	2.47581	2.5	-0.000237759	2.4727
1.463e-07	-0.0118946	2.47621	2.5	-0.000183889	2.5
1.46305e-07	-0.0120549	2.47589	2.5	-0.000180775	2.5
1.46308e-07	-0.0121141	2.47577	2.5	-0.000176408	2.5
1.46316e-07	-0.0121239	2.47575	2.5	-0.000147733	2.5
1.46328e-07	-0.0118659	2.47627	2.5	-6.23558e-05	2.5
1.46345e-07	-0.0109142	2.47817	2.5	0.000126453	2.5
1.46363e-07	-0.00834772	2.4833	2.5	0.000525284	2.5
1.46379e-07	-0.00452778	2.49094	2.5	0.00105122	2.5
1.46401e-07	0.00218615	2.50437	2.5	0.00183573	2.5
1.46433e-07	0.0113763	2.52275	2.5	0.00255589	2.5
1.46458e-07	0.0170008	2.534	2.5	0.00267292	2.5
1.46489e-07	0.0208776	2.54176	2.5	0.00232187	2.5
1.46531e-07	0.0206275	2.54125	2.5	0.00128801	2.5
1.46563e-07	0.016816	2.53363	2.5	0.000308965	2.5
1.46626e-07	0.00462926	2.50926	2.5	-0.00129051	2.5
1.46714e-07	-0.010382	2.47924	2.5	-0.00183825	2.5
1.46812e-07	-0.0121816	2.47564	2.5	-0.000430368	2.5
1.46927e-07	0.000477406	2.50095	2.5	0.00128467	2.5
1.47093e-07	0.00933843	2.51868	2.5	0.000686684	2.5
1.47247e-07	-0.000994141	2.49801	2.5	-0.000840516	2.5
1.47464e-07	-0.00611154	2.48778	2.5	-0.000109107	2.5
1.47656e-07	0.0037444	2.50749	2.5	0.000805464	2.5
1.47927e-07	0.00165473	2.50331	2.5	-0.000341035	2.5
1.48149e-07	-0.00437456	2.49125	2.5	-0.000300614	2.5
1.485e-07	0.00276352	2.50553	2.5	0.000518027	2.5
1.488e-07	0.000511637	2.50102	2.5	-0.000298313	2.5
1.48838e-07	-0.00266619	2.49467	2.5	-0.000556946	2.1875
1.48856e-07	-0.00396286	2.49207	2.5	-0.000635144	2.03748
1.48913e-07	-0.00788532	2.48423	2.5	-0.000758121	1.55742
1.48956e-07	-0.00973595	2.48053	2.5	-0.000655968	1.19614
1.48983e-07	-0.0103074	2.47939	2.5	-0.00054113	0.972317
1.4901e-07	-0.010439	2.47912	2.5	-0.000386852	0.748492
1.49026e-07	-0.00997584	2.48005	2.5	-0.000243988	0.614296
1.49042e-07	-0.00920179	2.4816	2.5	-7.24371e-05	0.4801
1.49055e-07	-0.00814621	2.48371	2.5	0.000104763	0.375985
1.49067e-07	-0.00676885	2.48646	2.5	0.000312837	0.271869
1.49089e-07	-0.00350159	2.493	2.5	0.000728117	0.0895598
1.491e-07	-0.0016578	2.49668	2.5	0.000930834	0
1.49111e-07	0.00153932	2.50308	2.5	0.0012904	0
1.49116e-07	0.002848	2.5057	2.5	0.00143439	0
1.49129e-07	0.00655805	2.51312	2.5	0.00178654	0
1.49152e-07	0.0116652	2.52333	2.5	0.00209213	0
1.49185e-07	0.0167758	2.53355	2.5	0.00203476	0
1.49226e-07	0.0184356	2.53687	2.5	0.00134534	0
1.4928e-07	0.0138458	2.52769	2.5	2.08403e-05	0
1.49355e-07	0.00110883	2.50222	2.5	-0.00144804	0
1.4946e-07	-0.0112578	2.47748	2.5	-0.00145015	0
1.49578e-07	-0.00707097	2.48586	2.5	0.000287423	0
1.49729e-07	0.00672144	2.51344	2.5	0.00116831	0
1.49888e-07	0.00503186	2.51006	2.5	-0.00021234	0
1.50068e-07	-0.00557748	2.48885	2.5	-0.00078619	0
1.50334e-07	-0.000129883	2.49974	2.5	0.000579401	0
1.50538e-07	0.00470078	2.5094	2.5	0.000241696	0
1.50849e-07	-0.00337428	2.49325	2.5	-0.000537024	0
1.51e-07	-0.00226197	2.49548	2.5	0.000117965	6.61744e-13
1.51037e-07	0.00196916	2.50394	2.5	0.000567251	0.3125
1.51051e-07	0.00334017	2.50668	2.5	0.000693895	0.424604
1.51094e-07	0.00512196	2.51024	2.5	0.000620943	0.783336
1.51113e-07	0.00446163	2.50892	2.5	0.00039374	0.942751
1.51132e-07	0.00290777	2.50582	2.5	4.66811e-05	1.10217
1.51154e-07	0.0001837	2.50037	2.5	-0.000375002	1.28295
1.51176e-07	-0.00360316	2.49279	2.5	-0.000866205	1.46374
1.512e-07	-0.00756633	2.48487	2.5	-0.00124038	1.66664
