t`s`float	v(vss)`V`float	v(vdd!)`V`float	v(rst)`V`float	v(d)`V`float	v(clk)`V`float
1.2206e-07	0.0364207	2.57284	2.5	0.629935	2.5
1.22143e-07	0.0733612	2.64672	2.5	0.844221	2.5
1.22237e-07	0.0556361	2.61127	2.5	1.05539	2.5
1.22351e-07	0.00375913	2.50752	2.5	1.25557	2.5
1.22462e-07	-0.0195947	2.46081	2.5	1.40426	2.5
1.22573e-07	-0.00367282	2.49265	2.5	1.52816	2.5
1.22716e-07	0.0207449	2.54149	2.5	1.66501	2.5
1.22847e-07	0.0147255	2.52945	2.5	1.76866	2.5
1.22995e-07	-0.00595982	2.48808	2.5	1.86624	2.5
1.23168e-07	-0.00648274	2.48703	2.5	1.96648	2.5
1.23328e-07	0.00756565	2.51513	2.5	2.05104	2.5
1.23577e-07	0.00533899	2.51068	2.5	2.15897	2.5
1.23757e-07	-0.00413158	2.49174	2.5	2.2187	2.5
1.238e-07	-0.00418702	2.49163	2.5	2.23143	2.5
1.23817e-07	-0.00492225	2.49016	2.5	2.23617	2.35595
1.23825e-07	-0.00518008	2.48964	2.5	2.23826	2.29244
1.23849e-07	-0.0051892	2.48962	2.5	2.24496	2.08921
1.23886e-07	-0.00519755	2.4896	2.5	2.25471	1.78441
1.2391e-07	-0.00529723	2.48941	2.5	2.26098	1.58124
1.23935e-07	-0.0054722	2.48906	2.5	2.26707	1.37808
1.23957e-07	-0.00586289	2.48827	2.5	2.27253	1.1895
1.2398e-07	-0.00642045	2.48716	2.5	2.27781	1.00092
1.24011e-07	-0.00661567	2.48677	2.5	2.28491	0.742513
1.24025e-07	-0.00649418	2.48701	2.5	2.28808	0.62562
1.24039e-07	-0.00624202	2.48752	2.5	2.29124	0.508726
1.24051e-07	-0.00570133	2.4886	2.5	2.29398	0.408484
1.24063e-07	-0.00493227	2.49014	2.5	2.29674	0.308241
1.2408e-07	-0.00308264	2.49383	2.5	2.30081	0.164677
1.241e-07	-0.000385693	2.49923	2.5	2.3056	0
1.24111e-07	0.0023759	2.50475	2.5	2.30842	0
1.24116e-07	0.00376266	2.50753	2.5	2.30987	0
1.24133e-07	0.00777165	2.51554	2.5	2.31443	0
1.24156e-07	0.0122617	2.52452	2.5	2.32054	0
1.24192e-07	0.0166067	2.53321	2.5	2.32948	0
1.24234e-07	0.0176708	2.53534	2.5	2.33915	0
1.24289e-07	0.0135234	2.52705	2.5	2.35017	0
1.24368e-07	0.00275611	2.50551	2.5	2.3625	0
1.24478e-07	-0.00804435	2.48391	2.5	2.37627	0
1.24604e-07	-0.00582794	2.48834	2.5	2.39148	0
1.24771e-07	0.00500876	2.51002	2.5	2.41219	0
1.24941e-07	0.00458905	2.50918	2.5	2.42955	0
1.25148e-07	-0.00333897	2.49332	2.5	2.44359	0
1.25453e-07	4.65776e-05	2.50009	2.5	2.46017	0
1.25694e-07	0.00315662	2.50631	2.5	2.47127	0
1.26e-07	-0.00191146	2.49618	2.5	2.47954	4.41163e-13
1.26038e-07	0.000444023	2.50089	2.5	2.48087	0.3125
1.26056e-07	0.0013736	2.50275	2.5	2.48149	0.463816
1.26114e-07	0.0004165	2.50083	2.5	2.48265	0.948028
1.26151e-07	-0.00337424	2.49325	2.5	2.48254	1.25506
1.26177e-07	-0.00715749	2.48569	2.5	2.48202	1.4786
1.26204e-07	-0.011803	2.47639	2.5	2.48111	1.70214
1.26221e-07	-0.013478	2.47304	2.5	2.48069	1.84335
1.26238e-07	-0.014679	2.47064	2.5	2.48028	1.98455
1.26252e-07	-0.0146801	2.47064	2.5	2.48015	2.10075
1.26266e-07	-0.013992	2.47202	2.5	2.48013	2.21694
1.2628e-07	-0.0126419	2.47472	2.5	2.4803	2.33046
1.26293e-07	-0.0106259	2.47875	2.5	2.48063	2.44397
1.263e-07	-0.00940571	2.48119	2.5	2.48086	2.5
1.26311e-07	-0.00805982	2.48388	2.5	2.48116	2.5
1.26315e-07	-0.00749819	2.485	2.5	2.48128	2.5
1.26327e-07	-0.0055258	2.48895	2.5	2.48173	2.5
1.26345e-07	-0.00209032	2.49582	2.5	2.4826	2.5
1.26356e-07	0.000104105	2.50021	2.5	2.48322	2.5
1.26367e-07	0.00233043	2.50466	2.5	2.48388	2.5
1.26394e-07	0.00664676	2.51329	2.5	2.48548	2.5
1.26418e-07	0.00916697	2.51833	2.5	2.48678	2.5
1.26445e-07	0.0111127	2.52223	2.5	2.48819	2.5
1.26476e-07	0.0119216	2.52384	2.5	2.48955	2.5
1.26515e-07	0.0110354	2.52207	2.5	2.49087	2.5
1.26546e-07	0.00924802	2.5185	2.5	2.49159	2.5
1.26602e-07	0.00437743	2.50875	2.5	2.49209	2.5
1.26631e-07	0.00168818	2.50338	2.5	2.49205	2.5
1.2666e-07	-0.00113087	2.49774	2.5	2.4918	2.5
1.26712e-07	-0.00495303	2.49009	2.5	2.49122	2.5
1.26764e-07	-0.00629895	2.4874	2.5	2.49084	2.5
1.26813e-07	-0.00532724	2.48935	2.5	2.49089	2.5
1.26893e-07	-0.00176541	2.49647	2.5	2.49173	2.5
1.26954e-07	0.000910638	2.50182	2.5	2.49273	2.5
1.27052e-07	0.00264242	2.50528	2.5	2.49422	2.5
1.27151e-07	-0.000173351	2.49965	2.5	2.49459	2.5
1.27192e-07	-0.0028553	2.49429	2.5	2.49422	2.5
1.27234e-07	-0.00642487	2.48715	2.5	2.49353	2.5
1.27268e-07	-0.00962855	2.48074	2.5	2.49316	2.5
1.27302e-07	-0.013201	2.4736	2.5	2.49285	2.5
1.27357e-07	-0.0308708	2.43826	2.5	2.47873	2.5
1.27382e-07	-0.03437	2.43126	2.5	2.4583	2.5
1.27407e-07	-0.035153	2.42969	2.5	2.42914	2.5
1.27453e-07	-0.0150654	2.46987	2.5	2.34515	2.5
1.27473e-07	-0.0042089	2.49158	2.5	2.30253	2.5
1.27492e-07	0.0080242	2.51605	2.5	2.25581	2.5
1.27531e-07	0.0271456	2.55429	2.5	2.16279	2.5
1.27575e-07	0.0396943	2.57939	2.5	2.04942	2.5
1.27635e-07	0.0384802	2.57696	2.5	1.89555	2.5
1.27726e-07	0.0107972	2.52159	2.5	1.65906	2.5
1.27836e-07	-0.0220013	2.456	2.5	1.39455	2.5
1.27946e-07	-0.0210108	2.45798	2.5	1.16171	2.5
1.28073e-07	0.00702928	2.51406	2.5	0.926739	2.5
1.28206e-07	0.0190615	2.53812	2.5	0.70929	2.5
1.28341e-07	0.00191002	2.50382	2.5	0.520693	2.5
1.28514e-07	-0.0125887	2.47482	2.5	0.338023	2.5
1.28665e-07	5.97864e-05	2.50012	2.5	0.228567	2.5
1.288e-07	0.00980966	2.51962	2.5	0.159516	2.5
1.28825e-07	0.00755173	2.5151	2.5	0.14878	2.28974
1.28838e-07	0.00647694	2.51295	2.5	0.143617	2.1865
1.28877e-07	0.00208608	2.50417	2.5	0.128029	1.85611
1.28923e-07	-0.00435317	2.49129	2.5	0.111663	1.47188
1.28947e-07	-0.00764811	2.4847	2.5	0.104024	1.27511
1.28971e-07	-0.0109413	2.47812	2.5	0.0968869	1.07834
1.2899e-07	-0.0129251	2.47415	2.5	0.0913563	0.913983
1.2901e-07	-0.0144566	2.47109	2.5	0.0862031	0.749624
1.29029e-07	-0.0150091	2.46998	2.5	0.0815224	0.588177
1.29049e-07	-0.0147883	2.47042	2.5	0.0772149	0.426729
1.29061e-07	-0.0139056	2.47219	2.5	0.0746887	0.323999
1.29073e-07	-0.0125458	2.47491	2.5	0.0723234	0.22127
1.29094e-07	-0.00908287	2.48183	2.5	0.0687191	0.0498916
1.291e-07	-0.00790382	2.48419	2.5	0.0677342	0
1.29109e-07	-0.00476078	2.49048	2.5	0.0664197	0
1.29113e-07	-0.00348265	2.49303	2.5	0.0658834	0
1.29124e-07	9.85321e-05	2.5002	2.5	0.0643597	0
1.29144e-07	0.00592856	2.51186	2.5	0.0617542	0
1.29176e-07	0.0139519	2.5279	2.5	0.0574214	0
1.29215e-07	0.0195474	2.53909	2.5	0.0522587	0
1.29265e-07	0.0200194	2.54004	2.5	0.0454107	0
1.29331e-07	0.0115028	2.52301	2.5	0.0363859	0
1.29435e-07	-0.00642721	2.48715	2.5	0.024623	0
1.29547e-07	-0.0128898	2.47422	2.5	0.0168717	0
1.29684e-07	-0.000766362	2.49847	2.5	0.0127687	0
1.29872e-07	0.00933635	2.51867	2.5	0.00856234	0
1.30036e-07	-0.00073498	2.49853	2.5	0.00413106	0
1.30258e-07	-0.00615304	2.48769	2.5	0.00148007	0
1.3046e-07	0.00344603	2.50689	2.5	0.00190058	0
1.30736e-07	0.00196608	2.50393	2.5	0.000709821	0
1.30965e-07	-0.00423886	2.49152	2.5	-0.000342523	0
1.31e-07	-0.00369712	2.49261	2.5	-0.000243351	4.41163e-13
1.31014e-07	-0.00183682	2.49633	2.5	1.38148e-05	0.115701
1.31021e-07	-0.000978144	2.49804	2.5	0.000133268	0.172619
1.31043e-07	0.00129786	2.5026	2.5	0.000445718	0.354756
1.31102e-07	0.00334713	2.50669	2.5	0.000675658	0.85256
1.3114e-07	0.000904737	2.50181	2.5	0.000293201	1.16427
1.31164e-07	-0.00235386	2.49529	2.5	-0.000166112	1.3671
1.31188e-07	-0.00692855	2.48614	2.5	-0.000791341	1.56993
1.31211e-07	-0.0102303	2.47954	2.5	-0.00121718	1.75812
1.31234e-07	-0.0133216	2.47336	2.5	-0.00159404	1.94631
1.31247e-07	-0.0143705	2.47126	2.5	-0.00169795	2.05958
1.31261e-07	-0.0150147	2.46997	2.5	-0.00173817	2.17286
1.31275e-07	-0.0149058	2.47019	2.5	-0.00167374	2.28812
1.31288e-07	-0.0141425	2.47171	2.5	-0.00151639	2.40339
1.313e-07	-0.0130435	2.47391	2.5	-0.00132168	2.5
1.31311e-07	-0.0126592	2.47468	2.5	-0.00122889	2.5
1.31315e-07	-0.0124354	2.47513	2.5	-0.00118163	2.5
1.31329e-07	-0.0113152	2.47737	2.5	-0.00098288	2.5
1.31344e-07	-0.00951703	2.48097	2.5	-0.000693394	2.5
1.31362e-07	-0.00636018	2.48728	2.5	-0.000220843	2.5
1.31379e-07	-0.0024181	2.49516	2.5	0.000344028	2.5
1.31402e-07	0.00337893	2.50676	2.5	0.00114118	2.5
1.31426e-07	0.00930004	2.5186	2.5	0.00191306	2.5
1.31459e-07	0.0154472	2.53089	2.5	0.00262488	2.5
1.31496e-07	0.0182715	2.53654	2.5	0.00279606	2.5
1.31534e-07	0.0167452	2.53349	2.5	0.00234983	2.5
1.31559e-07	0.0137838	2.52757	2.5	0.00183183	2.5
1.31585e-07	0.00926425	2.51853	2.5	0.00114219	2.5
1.31607e-07	0.00438321	2.50877	2.5	0.000339162	2.5
1.3163e-07	-0.00148891	2.49702	2.5	-0.000632985	2.5
1.31648e-07	-0.00658068	2.48684	2.5	-0.00176344	2.5
1.31666e-07	-0.0120733	2.47585	2.5	-0.00312846	2.5
1.31686e-07	-0.019338	2.46132	2.5	-0.00415266	2.5
1.31705e-07	-0.0277205	2.44456	2.5	-0.00496054	2.5
1.31742e-07	-0.0575657	2.38487	2.5	0.0055982	2.5
1.31782e-07	-0.0975319	2.30494	2.5	0.057043	2.5
1.31819e-07	-0.113985	2.27203	2.5	0.138566	2.5
1.3186e-07	-0.0999018	2.3002	2.5	0.243839	2.5
1.3191e-07	-0.0540592	2.39188	2.5	0.379561	2.5
1.31953e-07	-0.00682559	2.48635	2.5	0.496984	2.5
1.32017e-07	0.0503029	2.60061	2.5	0.671043	2.5
1.32099e-07	0.0769608	2.65392	2.5	0.881802	2.5
1.32197e-07	0.047835	2.59567	2.5	1.09256	2.5
1.32304e-07	-0.00289859	2.4942	2.5	1.27328	2.5
1.32412e-07	-0.0202939	2.45941	2.5	1.41531	2.5
1.32524e-07	-0.00046702	2.49907	2.5	1.538	2.5
1.32675e-07	0.022654	2.54531	2.5	1.68059	2.5
1.32799e-07	0.0128208	2.52564	2.5	1.77691	2.5
1.32957e-07	-0.00836198	2.48328	2.5	1.87896	2.5
1.33134e-07	-0.00452291	2.49095	2.5	1.9802	2.5
1.33299e-07	0.00939076	2.51878	2.5	2.06547	2.5
1.33541e-07	0.00350357	2.50701	2.5	2.16732	2.5
1.33727e-07	-0.00471683	2.49057	2.5	2.22726	2.5
1.338e-07	-0.00284222	2.49432	2.5	2.24818	2.5
1.33829e-07	-0.00293727	2.49413	2.5	2.2559	2.25698
1.33839e-07	-0.00289806	2.4942	2.5	2.25851	2.17449
1.33871e-07	-0.00264004	2.49472	2.5	2.26674	1.91052
1.33917e-07	-0.00303382	2.49393	2.5	2.27812	1.5254
1.33939e-07	-0.00358029	2.49284	2.5	2.2833	1.34068
1.33961e-07	-0.0043586	2.49128	2.5	2.28828	1.15596
1.33983e-07	-0.00506794	2.48986	2.5	2.29297	0.977016
1.34004e-07	-0.00582144	2.48836	2.5	2.29751	0.798068
1.34022e-07	-0.00608603	2.48783	2.5	2.30119	0.652015
1.34039e-07	-0.00615797	2.48768	2.5	2.30482	0.505961
1.34051e-07	-0.0058046	2.48839	2.5	2.30737	0.405202
1.34063e-07	-0.00521044	2.48958	2.5	2.30993	0.304442
1.34084e-07	-0.00331765	2.49336	2.5	2.31438	0.135302
1.341e-07	-0.00134901	2.4973	2.5	2.31802	0
1.34111e-07	0.00126973	2.50254	2.5	2.32069	0
1.34116e-07	0.00248607	2.50497	2.5	2.32196	0
1.34132e-07	0.00597946	2.51196	2.5	2.3259	0
1.34154e-07	0.0101883	2.52038	2.5	2.33146	0
1.34188e-07	0.0144695	2.52894	2.5	2.33945	0
1.34229e-07	0.0162211	2.53244	2.5	2.34851	0
1.34283e-07	0.0134781	2.52696	2.5	2.35875	0
1.34359e-07	0.00447722	2.50895	2.5	2.3703	0
1.34467e-07	-0.00648183	2.48704	2.5	2.38341	0
1.34592e-07	-0.00627739	2.48745	2.5	2.39736	0
1.34755e-07	0.00358949	2.50718	2.5	2.41616	0
1.3493e-07	0.004853	2.50971	2.5	2.43333	0
1.35137e-07	-0.00261602	2.49477	2.5	2.44687	0
1.35452e-07	-0.000498285	2.499	2.5	2.46271	0
1.35695e-07	0.00305649	2.50611	2.5	2.47318	0
1.36e-07	-0.00153979	2.49692	2.5	2.48101	4.41163e-13
1.36037e-07	0.000680622	2.50136	2.5	2.48228	0.3125
1.36056e-07	0.00155326	2.50311	2.5	2.48286	0.4636
1.36114e-07	0.000682373	2.50136	2.5	2.48397	0.94712
1.36151e-07	-0.00278006	2.49444	2.5	2.48391	1.25429
1.36177e-07	-0.00631456	2.48737	2.5	2.48343	1.47727
1.36204e-07	-0.010708	2.47858	2.5	2.48259	1.70024
1.36221e-07	-0.0124595	2.47508	2.5	2.48216	1.84195
1.36238e-07	-0.0138408	2.47232	2.5	2.48173	1.98365
1.36252e-07	-0.0142527	2.47149	2.5	2.48151	2.09966
1.36266e-07	-0.0141588	2.47168	2.5	2.48136	2.21568
1.36279e-07	-0.0134798	2.47304	2.5	2.48137	2.32879
1.36293e-07	-0.0122541	2.47549	2.5	2.48149	2.4419
1.363e-07	-0.0114541	2.47709	2.5	2.4816	2.5
1.36311e-07	-0.0108937	2.47821	2.5	2.48167	2.5
1.36315e-07	-0.0106486	2.4787	2.5	2.4817	2.5
1.36327e-07	-0.00958082	2.48084	2.5	2.48188	2.5
1.36343e-07	-0.00769116	2.48462	2.5	2.48225	2.5
1.36362e-07	-0.0046147	2.49077	2.5	2.48296	2.5
1.36378e-07	-0.00136052	2.49728	2.5	2.48378	2.5
1.36398e-07	0.00287981	2.50576	2.5	2.48498	2.5
1.36421e-07	0.00784653	2.51569	2.5	2.48661	2.5
1.36448e-07	0.0126462	2.52529	2.5	2.48854	2.5
1.36477e-07	0.0160418	2.53208	2.5	2.49049	2.5
1.36515e-07	0.0172439	2.53449	2.5	2.49258	2.5
1.36545e-07	0.0158103	2.53162	2.5	2.49371	2.5
1.36605e-07	0.00907069	2.51814	2.5	2.49456	2.5
1.36692e-07	-0.00288352	2.49423	2.5	2.49352	2.5
1.36789e-07	-0.00935194	2.4813	2.5	2.49175	2.5
1.36903e-07	-0.00474615	2.49051	2.5	2.49186	2.5
1.37054e-07	0.00485966	2.50972	2.5	2.49489	2.5
1.37252e-07	0.00289072	2.50578	2.5	2.4972	2.5
1.37458e-07	-0.0040463	2.49191	2.5	2.49638	2.5
1.37756e-07	0.000753048	2.50151	2.5	2.49727	2.5
1.38015e-07	0.00242319	2.50485	2.5	2.49909	2.5
1.38344e-07	-0.00242708	2.49515	2.5	2.49861	2.5
1.38737e-07	0.00103329	2.50207	2.5	2.49915	2.5
1.388e-07	0.00177899	2.50356	2.5	2.49955	2.5
1.38825e-07	0.000273159	2.50055	2.5	2.4993	2.2896
1.38834e-07	-0.000224692	2.49955	2.5	2.49921	2.21284
1.38864e-07	-0.00158446	2.49683	2.5	2.49892	1.96723
1.38906e-07	-0.00405245	2.4919	2.5	2.49823	1.61468
1.38929e-07	-0.00543167	2.48914	2.5	2.49777	1.42602
1.38952e-07	-0.00685166	2.4863	2.5	2.49723	1.23736
1.38976e-07	-0.00808454	2.48383	2.5	2.49667	1.03365
1.39e-07	-0.00912226	2.48176	2.5	2.49608	0.829949
1.39015e-07	-0.00938416	2.48123	2.5	2.49578	0.705219
1.3903e-07	-0.00944296	2.48111	2.5	2.49551	0.580489
1.39042e-07	-0.00921576	2.48157	2.5	2.49537	0.481311
1.39054e-07	-0.00878676	2.48243	2.5	2.49526	0.382134
1.39064e-07	-0.00808831	2.48382	2.5	2.49526	0.298848
1.39074e-07	-0.00713972	2.48572	2.5	2.49532	0.215563
1.39098e-07	-0.00425002	2.4915	2.5	2.49569	0.020688
1.391e-07	-0.0039015	2.4922	2.5	2.49575	0
1.39104e-07	-0.00285247	2.4943	2.5	2.49594	0
1.39106e-07	-0.00220405	2.49559	2.5	2.49607	0
1.39113e-07	-0.000589876	2.49882	2.5	2.49639	0
1.39127e-07	0.00282351	2.50565	2.5	2.49713	0
1.39149e-07	0.00725391	2.51451	2.5	2.49829	0
1.39184e-07	0.0124205	2.52484	2.5	2.50009	0
1.39224e-07	0.0151001	2.5302	2.5	2.50185	0
1.39277e-07	0.0135283	2.52706	2.5	2.50315	0
1.3935e-07	0.00552064	2.51104	2.5	2.50299	0
1.39458e-07	-0.00611824	2.48776	2.5	2.50047	0
1.3958e-07	-0.00769399	2.48461	2.5	2.4983	0
1.39737e-07	0.00186268	2.50373	2.5	2.49929	0
1.3993e-07	0.00490765	2.50982	2.5	2.50131	0
1.40129e-07	-0.0024783	2.49504	2.5	2.50029	0
1.4043e-07	-0.00143183	2.49714	2.5	2.49923	0
1.40671e-07	0.00300929	2.50602	2.5	2.50055	0
1.41e-07	-0.00143502	2.49713	2.5	2.50017	4.41163e-13
1.41038e-07	0.000488289	2.50098	2.5	2.50057	0.3125
1.41056e-07	0.00125526	2.50251	2.5	2.50074	0.468831
1.41116e-07	0.000254897	2.50051	2.5	2.50061	0.96909
1.41153e-07	-0.00300477	2.49399	2.5	2.49985	1.27444
1.41181e-07	-0.0061947	2.48761	2.5	2.49893	1.50589
1.41208e-07	-0.0100048	2.47999	2.5	2.49772	1.73734
1.41225e-07	-0.0112317	2.47754	2.5	2.49715	1.87155
1.41241e-07	-0.0120978	2.4758	2.5	2.49659	2.00575
1.41255e-07	-0.0121626	2.47567	2.5	2.49625	2.12557
1.41269e-07	-0.0116906	2.47662	2.5	2.496	2.2454
1.41285e-07	-0.0105369	2.47893	2.5	2.49592	2.3727
1.413e-07	-0.00873275	2.48253	2.5	2.496	2.5
1.41312e-07	-0.007798	2.4844	2.5	2.49602	2.5
1.41318e-07	-0.00719297	2.48561	2.5	2.49605	2.5
1.41339e-07	-0.00447468	2.49105	2.5	2.49639	2.5
1.41359e-07	-0.00109502	2.49781	2.5	2.49699	2.5
1.41373e-07	0.000913339	2.50183	2.5	2.49741	2.5
1.41386e-07	0.00277365	2.50555	2.5	2.49786	2.5
1.41415e-07	0.00570143	2.5114	2.5	2.49876	2.5
1.4144e-07	0.00757569	2.51515	2.5	2.49952	2.5
1.4147e-07	0.00896763	2.51794	2.5	2.50037	2.5
1.41514e-07	0.00911424	2.51823	2.5	2.50128	2.5
1.41545e-07	0.00820283	2.51641	2.5	2.50168	2.5
1.41602e-07	0.0048263	2.50965	2.5	2.50178	2.5
1.41631e-07	0.00265699	2.50531	2.5	2.50155	2.5
1.4166e-07	0.000210579	2.50042	2.5	2.50114	2.5
1.41712e-07	-0.00335965	2.49328	2.5	2.50022	2.5
1.41764e-07	-0.00506051	2.48988	2.5	2.4994	2.5
1.41813e-07	-0.00472296	2.49055	2.5	2.49896	2.5
1.41892e-07	-0.00221893	2.49556	2.5	2.4989	2.5
1.41952e-07	8.54124e-07	2.5	2.5	2.49924	2.5
1.4205e-07	0.00191631	2.50383	2.5	2.49988	2.5
1.42149e-07	-0.00012021	2.49976	2.5	2.4997	2.5
1.4219e-07	-0.00250152	2.495	2.5	2.49914	2.5
1.42232e-07	-0.00578572	2.48843	2.5	2.4983	2.5
1.42266e-07	-0.00882634	2.48235	2.5	2.49787	2.5
1.423e-07	-0.012291	2.47542	2.5	2.49752	2.5
1.42356e-07	-0.0301933	2.43961	2.5	2.48384	2.5
1.42381e-07	-0.0340929	2.43181	2.5	2.46383	2.5
1.42406e-07	-0.0354935	2.42901	2.5	2.43525	2.5
1.42452e-07	-0.0161473	2.46771	2.5	2.3519	2.5
1.42472e-07	-0.00511054	2.48978	2.5	2.30827	2.5
1.42493e-07	0.00750415	2.51501	2.5	2.26022	2.5
1.42531e-07	0.0268615	2.55372	2.5	2.16618	2.5
1.42577e-07	0.0396647	2.57933	2.5	2.04965	2.5
1.42636e-07	0.0382334	2.57647	2.5	1.89637	2.5
1.42728e-07	0.0102956	2.52059	2.5	1.65836	2.5
1.42837e-07	-0.0221352	2.45573	2.5	1.39435	2.5
1.42948e-07	-0.0206529	2.45869	2.5	1.16106	2.5
1.43075e-07	0.00744747	2.51489	2.5	0.92569	2.5
1.43209e-07	0.0188939	2.53779	2.5	0.707323	2.5
1.43344e-07	0.00137778	2.50276	2.5	0.519093	2.5
1.43518e-07	-0.0125405	2.47492	2.5	0.335618	2.5
1.43669e-07	0.000558214	2.50112	2.5	0.227452	2.5
1.438e-07	0.00980825	2.51962	2.5	0.160328	2.5
1.43825e-07	0.00755428	2.51511	2.5	0.149601	2.29092
1.43837e-07	0.00650596	2.51301	2.5	0.144476	2.18894
1.43876e-07	0.00231186	2.50462	2.5	0.129005	1.86261
1.43927e-07	-0.00436896	2.49126	2.5	0.110966	1.43809
1.43951e-07	-0.00731137	2.48538	2.5	0.103488	1.24332
1.43974e-07	-0.0101766	2.47965	2.5	0.0965105	1.04856
1.43993e-07	-0.0117617	2.47648	2.5	0.0913687	0.894261
1.44011e-07	-0.0129408	2.47412	2.5	0.0865586	0.739962
1.44031e-07	-0.013351	2.4733	2.5	0.081825	0.576547
1.4405e-07	-0.0130316	2.47394	2.5	0.0774627	0.413132
1.44063e-07	-0.0121155	2.47577	2.5	0.0748232	0.306108
1.44076e-07	-0.0107327	2.47853	2.5	0.0723509	0.199084
1.44097e-07	-0.00757769	2.48484	2.5	0.0686941	0.0273702
1.441e-07	-0.00700755	2.48598	2.5	0.0681408	0
1.44105e-07	-0.0053889	2.48922	2.5	0.0673663	0
1.44108e-07	-0.00451706	2.49097	2.5	0.0669454	0
1.44116e-07	-0.00226002	2.49548	2.5	0.0658307	0
1.44135e-07	0.00312214	2.50624	2.5	0.0630662	0
1.44159e-07	0.00889628	2.51779	2.5	0.0597723	0
1.44196e-07	0.0152824	2.53056	2.5	0.0547774	0
1.44238e-07	0.0181945	2.53639	2.5	0.0488916	0
1.44297e-07	0.0148001	2.5296	2.5	0.0409471	0
1.44379e-07	0.00218766	2.50438	2.5	0.0305819	0
1.4449e-07	-0.0106696	2.47866	2.5	0.020501	0
1.44614e-07	-0.00721512	2.48557	2.5	0.0146346	0
1.44772e-07	0.00633828	2.51268	2.5	0.0108583	0
1.44937e-07	0.00519178	2.51038	2.5	0.00662168	0
1.45123e-07	-0.0052319	2.48954	2.5	0.00260305	0
1.45396e-07	-0.000490335	2.49902	2.5	0.00159749	0
1.45606e-07	0.00463389	2.50927	2.5	0.0014683	0
1.45925e-07	-0.00301563	2.49397	2.5	-0.000214433	0
1.46e-07	-0.00358565	2.49283	2.5	-0.000265878	4.41163e-13
1.4603e-07	-0.000644736	2.49871	2.5	0.000136625	0.251085
1.4604e-07	0.000263762	2.50053	2.5	0.000260863	0.334932
1.46072e-07	0.00231637	2.50463	2.5	0.000529029	0.603244
1.46095e-07	0.0027026	2.50541	2.5	0.000564466	0.787627
1.46117e-07	0.00225443	2.50451	2.5	0.000478654	0.972009
1.46136e-07	0.00111243	2.50222	2.5	0.000304495	1.13309
1.46155e-07	-0.000707472	2.49858	2.5	3.78212e-05	1.29416
1.46182e-07	-0.00382526	2.49235	2.5	-0.000391272	1.51363
1.46208e-07	-0.00783445	2.48433	2.5	-0.00092472	1.73311
1.46224e-07	-0.00952086	2.48096	2.5	-0.00113395	1.86268
1.46239e-07	-0.011017	2.47797	2.5	-0.00130905	1.99226
1.46253e-07	-0.0119504	2.4761	2.5	-0.00140213	2.10854
1.46267e-07	-0.0125772	2.47485	2.5	-0.00144604	2.22483
1.4628e-07	-0.0127181	2.47456	2.5	-0.00142442	2.33749
1.46294e-07	-0.0124576	2.47508	2.5	-0.00134538	2.45015
1.463e-07	-0.0122633	2.47547	2.5	-0.00129862	2.5
1.4631e-07	-0.0126804	2.47464	2.5	-0.00132151	2.5
1.46313e-07	-0.0128167	2.47437	2.5	-0.00132691	2.5
1.46325e-07	-0.0129679	2.47406	2.5	-0.00131122	2.5
1.46338e-07	-0.0127044	2.47459	2.5	-0.00123184	2.5
1.46356e-07	-0.0111897	2.47762	2.5	-0.000970324	2.5
1.46372e-07	-0.0082242	2.48355	2.5	-0.000522154	2.5
1.46394e-07	-0.00249291	2.49501	2.5	0.000298932	2.5
1.4642e-07	0.005159	2.51032	2.5	0.00134879	2.5
1.46445e-07	0.0113453	2.52269	2.5	0.00214453	2.5
1.46459e-07	0.0143462	2.52869	2.5	0.00250183	2.5
1.46474e-07	0.0168268	2.53365	2.5	0.00277076	2.5
1.46509e-07	0.0198642	2.53973	2.5	0.00297567	2.5
1.46538e-07	0.0195292	2.53906	2.5	0.00273129	2.5
1.46577e-07	0.0156406	2.53128	2.5	0.00194277	2.5
1.46668e-07	0.000323043	2.50065	2.5	-0.00046338	2.5
1.46755e-07	-0.0111714	2.47766	2.5	-0.00190794	2.5
1.46865e-07	-0.00952395	2.48095	2.5	-0.00125846	2.5
1.46985e-07	0.00314899	2.5063	2.5	0.000685153	2.5
1.47189e-07	0.0071254	2.51425	2.5	0.000894837	2.5
1.47349e-07	-0.00382232	2.49236	2.5	-0.000739947	2.5
1.47629e-07	-0.00279766	2.4944	2.5	-0.000258949	2.5
1.47825e-07	0.00510318	2.51021	2.5	0.000781464	2.5
1.48167e-07	-0.00197925	2.49604	2.5	-0.000407305	2.5
1.48416e-07	-0.00258715	2.49483	2.5	-0.000292163	2.5
1.48727e-07	0.00349905	2.507	2.5	0.000519638	2.5
1.488e-07	0.00222041	2.50444	2.5	0.000265051	2.5
1.48829e-07	-0.00040392	2.49919	2.5	-0.000100764	2.25761
1.48839e-07	-0.00120854	2.49758	2.5	-0.00021301	2.17523
1.48871e-07	-0.0035052	2.49299	2.5	-0.000518656	1.91161
1.48915e-07	-0.00668865	2.48662	2.5	-0.000900532	1.53841
1.48938e-07	-0.00809795	2.4838	2.5	-0.00105133	1.35202
1.4896e-07	-0.00938691	2.48123	2.5	-0.00117553	1.16564
1.48985e-07	-0.0103251	2.47935	2.5	-0.00124037	0.961616
